img_name,mos,comments
y2lzf3jyqs,5.47408676147461,i like the bw conversion on this photo very nice
yh14aurb81,5.84778738021851,i like the softness but the image is a bit too soft
6nvgrdtead,6.13091039657593,i like the idea but the image is a bit too much blur
nepy4xblrq,5.23237657546997,i like the idea but the colors are a little bit too much
8lttg5svvh,6.66904497146606,i like the idea but the colors are a bit too much
eslab909dk,6.36492156982422,i like the colors and the light in this image very nice
iiftbtag6u,5.09720468521118,i like the idea but the image is a bit too much color
4i0n9oays8,4.71939897537231,great photo colors are really nice great job
0hy2z1c567,6.16751670837402,i like the idea but the image is a bit too soft
3m7gv4qfbb,5.05507707595825,i like the idea but the image is a bit too much light
hkm135b3ii,6.73610687255859,i like the idea but the image is a little too dark
y7ju96hflo,5.21840715408325,i like the colors and the light in this image very nice
6qomj11s31,5.13188791275024,i like the idea but the photo is a bit too much noise
hnp9wqggmq,5.36733436584473,i like the idea but the image is a bit too dark
qh56olz8ve,6.00916719436646,i like the colors and the model but the image is a little too much
2jui4u8oiq,5.38247156143189,i really like the blur in this image the blur adds to the mood of mystery in this image very nice
m04ww4werk,5.13052701950073,great capture love the colors in this image very nice job
10tq5uzmvw,5.93452119827271,i like the idea but the blue is a little too much
wi9ciov3xm,5.21060466766357,i like the idea but the bw is a little too much
pmgmg2xgcz,5.51181936264038,great photo colors are really nice great job
bip4jgwzne,4.19364213943481,i like the idea but the image is a bit too dark
p1vcuzvczd,5.23853492736816,i like the idea but the light is a bit too much
iuqzxxodp7,4.75225114822388,i like the use of black and white in this image very nice
y1mms8z70f,6.1838755607605,i like the idea but the light is a little too much
665fb3oy6t,5.88502883911133,i like the idea but the shadow is a bit too much
qge60idyod,4.74683618545532,i like the idea but the colors are a bit too much
01speuv910,6.19376420974731,great capture love the colors and the detail in the feathers very nice
03cltjzq4x,5.6117901802063,i like the idea but the white is a bit too much
twbintmdpi,5.98516988754272,i like the idea but the light is a little too much
q71ix8eowz,5.46159029006958,i like the idea but the colors are a little too much
zkh6dnw0pz,4.83629131317139,i love the colors and the light in this photo very nice
7t2qvb0pp1,4.38467741012573,i like the idea but the image is a bit too blurry
jpo2wdt0m1,5.29315614700317,i like the idea but the colors are a little too much
77n63ek1co,5.84648370742798,great capture love the colors and detail in this image very nice
mpet69mvgj,6.21180009841919,i like the idea but the image is a little too dark
it5yp9xjbu,5.731360912323,i like the idea but the grain is a little too dark
cwegn4dv2j,5.33369970321655,i like the idea but the shadow is a bit too much
a6fsefls3o,5.83658933639526,i like the idea but the grain is a bit too much
p3ilprv496,5.54788732528687,i like the contrast and the clouds in this image very nice
5oy2owis9g,5.20284032821655,i like the use of black and white in this image very nice
2ks05o3wa9,6.1320972442627,i like the idea but the image is a little too much color
xp4c7iz8wo,5.65325689315796,i like the idea but the image is a bit too much contrast would have been better in color
zox4z1u77x,5.95907592773438,i like the colors but the image is a little too much contrast
1oiyuwi966,4.73157167434692,i like the <unk>
oo4eust1d7,5.76019287109375,i like the use of sepia tone in this image very nice
tuup0yg46m,5.36067390441895,i like the contrast and the grain in this image very nice
2xltzfbs80,6.42997026443481,i like the contrast and color in this image very nice
leswiemj9r,5.55774545669556,i like the clouds and the contrast in this image very nice
iuuzxwfzgy,4.63127946853638,i love the bw tones in this image very nice
nzduo2bi93,5.92241096496582,i love the tones and the light in this image very nice
4ncfehqccy,7.14844846725464,i like the idea but the image is a bit too dark
yxafhn83fo,6.49093866348267,i like the use of black and white in this photo very nice
ofi27vmnnl,5.81406211853027,i like the lines and the lines in this image very nice use of lines and lines great use of lines and lines
7qsrlqbjz8,5.23565244674683,i like the idea but the image is a bit too dark
q22mje3o2f,5.39481163024902,i like the idea but the grain is a bit too much
8oc0o6gckg,6.19267272949219,i love the clouds and the light in this image very nice
5uhsfooq2n,5.00621461868286,i like the idea but the blue is a little too much
ty1noyc336,6.17226934432983,i like the idea but the blue is a little too much
oomxvoehpx,6.08830261230469,i like the contrast and the bw in this image very nice
qnw5ncqjlb,5.7884783744812,i like the colors and the light in this image very nice
bzoza72ugm,6.34516477584839,i like the idea but the image is a little too dark
kq4s18vnz8,4.53037595748901,i like the colors but the image is a little too much
bz4vj5j73l,5.32915735244751,i like the idea but the image is a bit too much contrast
wkp4p9ixrc,5.07819890975952,i like the grain in this photo and the image is a bit too much
rzeg78kvwg,4.8035159111023,i like the colors and the <unk>
4k307rsi4y,6.79844903945923,great portrait love the sepia tones
mvh3kp6v19,5.15888166427612,i like the idea but the sepia is a bit too much
a9ar70ifw6,5.73606872558594,very nice portrait i like the black and white conversion very nice
8vsaxvm1hr,5.32412672042847,i like the idea but the light is a bit too dark
4yk7syyka3,5.47182893753052,i like the purple and purple in this image very nice
uk0k3vz9x3,6.44714546203613,i like the idea but the sepia is a bit too much
bxrp6ed5ht,6.21533727645874,i love the contrast and the black in this image very nice
v4dlcpegqn,4.7524356842041,i like the choice of black and white in this image very nice
6mc5pwfofs,5.4316029548645,i like the idea but the grain is a bit too much
cafcjzmwp5,5.26966238021851,i like the contrast and the bw in this image very nice
tbmlxq1r8s,6.57618093490601,i like the idea but the light is a bit too much
86xvp202p7,4.93498420715332,i like the use of selective desat in this photo very nice
gzrwj33ugm,5.60171747207642,great photo colors are really nice great job
v4ikqh01mc,6.38827705383301,i like the clouds and the blue in this image very nice
b58xo34aev,5.42781829833984,i like the use of black and white in this photo very nice
u1n7yqmgyu,5.66352319717407,i like the idea but the grain is a bit too much
u7uard8s93,6.59136581420898,i love the colors and the use of grain in this photo very nice
wkeztmc60g,5.58141946792603,i like the idea but the bw is a little too much
2i1475s92a,5.59173583984375,i love the colors in this photo and the image is very nice
n5qiz9ft1x,5.68427419662476,i like the use of black and white in this photo very nice portrait
fjws55206o,5.77190017700195,i like this photo a lot the sepia tone is very nice
jym7hjulid,5.52756452560425,i like the detail and the texture in this image very nice
szfjveo65m,5.90801620483398,i like the idea but the image is a bit too much contrast
1ovw4o2c0m,4.29672384262085,i like the use of black and white in this image very nice
cxi4ky26i5,6.82234621047974,i love the colors and the mood in this image very nice
hikya955gc,6.30530691146851,i love the colors and the blue in this image very nice
bonvo1xl8j,6.16414260864258,i love the texture and the light in this image very nice
ezzuy61i4g,6.1305136680603,great capture love the black and white in this photo very nice
5lt2cxdz84,6.12720918655396,i like the idea but the image is a bit too dark
bw5uu8y7zl,6.52273559570313,i like the idea but the image is a little too dark
ae3bhckhot,6.52159881591797,i love the colors and the soft colors in this image very nice
3f76z5plnb,6.13856649398804,i love the texture and texture in this image very nice
09ms52qc5f,5.61880350112915,great photo colors are really nice great job
ed2ky7zyij,5.27576589584351,i like the soft feel of this image very nice job
zbdnzzhyey,6.03097343444824,i like the light and dark tones in this image very nice
eu53r7cvny,5.64451742172241,great photo love the light in this photo very nice
8ppuq1n8fg,6.21708869934082,i like the bw tones in this image very nice
w3cl58ox8v,6.65462446212769,i love the contrast and the black in this image very nice
tiotuyubzi,5.43835973739624,i like the idea but the image is a bit too much contrast
6iuggmhxde,5.47419309616089,i like the colors and the blur in this image very nice
u8lk0z20kz,4.89504194259644,i like the idea but the grain is a bit too much
kkg4v9tqeo,5.05037784576416,i like the idea but the image is a bit too much contrast for my taste
leamh4zr38,5.17730903625488,great capture love the colors and the light in this image very nice
2le7grjfpn,5.92116212844849,i like the idea but the light is a bit too much
6bi5kxj555,5.79037809371948,i like the idea but the image is a bit too much contrast for my taste
bxj5h2idqd,5.5333685874939,i like the idea but the colors are a little too much
1erbbd4fkp,4.80782318115234,i like the use of black and white in this photo good job
hf3fmapem9,6.44930791854858,i like the idea but the image is a little too dark
o0zoxw7gup,5.18325662612915,i like the idea but the image is a bit too much contrast
j4269m1n3j,7.05357313156128,i like the use of black and white in this image very nice
t00v3favxs,5.43253087997437,i really like the texture in this photo very nice
bszr9h9d13,6.1032657623291,i like the use of bw in this photo very nice
sz75vfk3xs,5.58653879165649,i like the use of black and white in this image very nice
4cn9w3hpj6,5.09781980514526,i like the use of black and white in this photo very nice
joa82rc3ju,5.91571283340454,i like the use of light and dark in this photo very nice
zuwba0omrr,5.8426775932312,i like the idea but the light is a bit too dark
czybv6slf2,5.12363624572754,i like the motion blur in this image very nice
azog1lqa0k,6.04199266433716,i like the idea but the image is a little too dark
18p4wk5us0,5.72213935852051,i like the sepia tones in this photo very nice
2gawrwejwa,6.50045967102051,i like the idea but the image is a bit too much contrast
egb32g2ol6,4.17305564880371,i like the colors and the blue in this image very nice
lajdm056vw,5.13850879669189,i like the idea but the grain is a bit too much
kserj1im77,5.65424013137817,i like the softness and the bw in this image very nice
rdgu0dkkwa,6.17850875854492,i like the light in this photo the light is very nice
sibpbswbge,4.0046067237854,i like the idea but the image is a bit too much contrast
